uid_igauche2_2,matrix_subject1v3,uid_var,text,uid_biggestStep,matrix_subject1v2,length_matrix_verb_to_CC,uid_amp,genre,frequency_CC_subject_head,subject_form_CC_subject1v3,word_form_similarity,uid_idoc,subject_form_CC_subject1v4,matrix_subject1v4,position_matrix_verb,subject_form_CC_subject1v2,length_CC_onset,length_CC_remainder,mverb,that_omission,frequency_matrix_verb,uid_avgStep,uid_iphrase
0.118278544396162,0,84.03687978039022," I know she's —
",1.3404414060827423,0,-1,1.416927571367669,0,-5.862136761148557,1,0,0.0353538207709789,0,0,1,0,1,0,know,1,-6.1641662820084795,-2.072166570016357,0.0508493341150738
-0.0009628925472497,1,-2.6473352998466595," They said, they already determined it was in like eighteen different states.
",0.5651651796871189,0,-1,-0.2315791296867426,0,-9.302554855963994,1,0,-0.1085679400712251,0,0,1,0,1,0,said,1,-6.199464064089503,-12.910092766351028,-0.0837371475107613
0.267334783449769,0,1.1811437130269944," You know what I think, I think the first time that it does the card mode, it takes a long time.
",-0.0032250648404383,0,-1,-0.0269547550337363,1,-6.419618076555347,0,0,-0.0975430444641943,0,0,7,1,1,0,think,1,-6.654018782394191,-7.178250972713215,0.0638454847410321
-9.462237358093262e-07,0,0.4554545484143162," It was spring, the barren time in March when you can not be sure if it is really warmer, but you are so desperate for change that you tell yourself the mud at the edge of the sidewalk is different from winter mud and you are sure that the smell of wet soil has suddenly a bit of the scent of summer rains, of grass and drowned earthworms.
",0.0523275579275532,0,-3,0.0042347219405709,0,-5.497374946153897,0,0,-7.674098014831543e-07,1,1,48,0,5,0,sure,0,-9.066166077899764,-13.89576282607254,0.0001247689217226
-0.3212715983390808,0,-9.36717054117974," I was wearing a yellow linen dress which my mother had picked out and which I therefore disliked although I knew it flattered me.
",-0.9031387948480508,0,-1,-0.6904191900045757,0,-12.010605057066204,0,0,-0.188737004995346,0,0,20,1,1,0,knew,1,-6.1641662820084795,1.2758007362000257,-0.1776289994035054
-0.064392477273941,1,0.6037970516307674," We scanned the deep blue valley for the first sign of the company, but before we saw them we heard the children shouting: “A yellow man!”
",0.0,0,-1,0.0027948603365295,1,-10.624310695946313,0,0,0.1753426603972911,1,0,20,0,2,0,heard,1,-8.347043410936557,-21.025864809202773,0.1325207464803681
0.1419203020632267,0,3.896688066621813," At first I thought the children meant my father, whose golden skin, the color of the night-monkey’s pelt, was a rarity in the islands; but certainly the children of Tyom were familiar with my father, and would never have greeted a council-member with such ill-mannered yells.
",0.0378030268674534,0,-1,-0.0264370921851955,1,-7.4673102747962,0,0,-0.1058225855231285,1,0,3,0,2,0,thought,1,-6.654018782394191,-25.102012470071717,0.0583923728926143
0.0452693291008472,0,-0.3686105913550506," I have since learned that that doctor wrote a well-received treatise, On the Medicinal Properties of the Juice of the Young Coconut, and died a respected man in his native city of Deinivel; but at the time I felt certain he had returned with his sack of tree-cuttings.
",0.011762090990788,0,-3,0.0031095927306326,0,-7.5679538005758875,0,1,-0.0486939959228038,1,1,3,0,2,0,learned,0,-8.203942567295885,3.87851829865258,-0.0569602324228201
0.0904401233419776,0,-6.184324264355226," As they approached I saw that my father’s face was shining with pride, and his bearing had in it a new hauteur, like that of the old island kings.
",-0.0541831971112953,0,-7,-0.0231170720502411,1,-10.218845587838148,0,0,-0.0300535978749394,1,0,4,0,0,0,saw,0,-6.542544915931073,-74.76130322049829,0.0454467228185888
-0.0158280692994594,0,1.2036858870539184," As he dismounted in front of the house I heard my mother whispering: “Protect us, God with the Black-and-White Tail, from that which is not of this earth.”
",0.1007008943745562,0,-1,0.0004956720942879,0,-10.401167144632103,0,0,0.0613824352622032,1,0,9,0,2,0,heard,1,-8.347043410936557,63.85256703090346,0.0593603055488261
0.0087208896875381,0,32.16120945756458," I thought I caught an odor off him, of fish, sea-sickness and sweat.
",0.8375488635269908,0,-1,0.5559529744293825,1,-9.014872783512212,0,0,0.1007388234138488,0,0,1,0,1,0,thought,1,-6.654018782394191,15.849387492919533,-0.0102790563710425
-0.1391396224498748,0,1.2415269000142557," I heard that they orchestrated the largest people evacuation to a natural disaster in Indian history.
",0.0481311064704319,0,-3,0.0303920634981891,1,-12.010605057066204,1,0,0.0723901987075805,0,0,1,0,1,0,heard,0,-8.347043410936557,6.279113343252448,0.0904450275360004
0.191046804189682,0,-0.1424530857054176," Mr. Tedeschi also told the court that, over the last five months of her life, ""Gloria's eczema played a devastating role in her overall health and it is asserted by the Crown that both her parents knew this and discussed it with each other.""
",0.0638551673154603,0,-6,-7.897721688232551e-05,1,-7.762109815016845,0,0,-0.0155384778217438,1,1,3,0,3,0,told,0,-7.328473829941984,172.42840627048014,0.0484956539133201
0.2741426359862089,0,2.5240736995922504," Speaking in the parents' defense, Tom Molomby, SC, said that, as the parents came from India, where homeopathy is in common use, they should be declared not guilty due to cultural differences.
",0.0,0,-3,-0.0044631368971845,0,-9.708019964072157,0,0,0.1071375887840986,1,1,12,0,0,0,said,0,-6.199464064089503,-52.75986213830657,0.1096872492494311
0.0251638516783714,0,-0.3001105561144239," The results of the Australian National Iodine Nutrition Study published in the Medical Journal of Australia this week, revealed that children in mainland Australia are borderline iodine deficient.
",0.0,0,-8,0.0,0,-10.911992768398093,0,0,0.0908329933881759,1,1,19,0,0,0,revealed,0,-9.302554855963994,-16.06350654680861,0.0676408228586473
-0.1154474299401044,0,0.9193552815958164," The authors say the results confirm the existence of inadequate iodine intake in the Australian population.
",-0.0340968790370574,0,-1,0.0001073274760297,0,-9.931163515386368,0,0,-0.0769944768399,1,1,2,0,2,0,say,1,-6.199464064089503,-11.84364969133302,-0.0691308747289178
-0.0841116309165954,0,0.0673491835665593," Professor Cres Eastman, Director of the National Iodine Nutrition study, and Chairman of the Australian Centre for Control of Iodine Deficiency Disorders, says it is crucial that children and pregnant women in particular have an adequate intake of iodine.
",-0.008851772830581,0,1,0.0,0,-10.911992768398093,0,0,-0.0069833113984231,1,1,25,0,0,0,says,1,-6.199464064089503,-22.93650891428294,0.087896308364237
0.0577931702136993,0,0.0839908642329962," The report says the decline in iodine intake appears to be due to changes in the dairy industry, where chlorine-containing sanitisers have replaced iodine-containing sanitisers.
",0.0155271438847202,0,-1,-0.0009637925035697,0,-8.226415423147943,0,0,0.0043419562280178,1,1,2,0,5,0,says,1,-6.199464064089503,-12.724869925522938,-0.0030304890458605
0.0753772277384996,0,0.4408593983566309," The report states that few if any food manufacturers use iodised salt in the preparation and manufacture of foods.
",0.0502934983887937,0,-3,0.0012282296582095,0,-6.481175969554781,0,0,0.0152895934879779,1,1,2,0,5,0,states,0,-9.445655699604668,-7.625954151630296,0.0130168703584266
0.0976174287497997,0,0.0911627021189325," The World Health Organisation (WHO) recommends that every country should iodise all edible salt.
",0.0,0,-5,0.0,1,-9.708019964072157,0,0,0.0585795044898986,1,1,7,0,0,0,recommends,0,-9.708019964072157,-5.627272564046351,0.0657488522728527
0.0874310210347175,0,-0.3283865716086556," But at the other end of the scale we've got to make sure the people who eat a lot of food - we all know the teenage boy who comes home from school and eats a whole loaf of bread - that those people don't get too much and get overdose,"" Ms Bauchtman said.
",0.0,0,-6,-0.0050969283289037,0,-6.236053511521796,0,0,-0.1076044575138922,1,1,13,0,0,0,sure,0,-8.544869154266477,-8.08931470367125,-0.0766621038316756
0.4960089474916458,0,0.2881704913873726," Senior researcher Mu Li, of the University of NSW's school of public health, said ""it is reasonable to assume that pregnant women and breastfeeding mothers are also iodine deficient, putting the next generation of children born in this country at risk of the neuropsychological consequences of iodine deficiency.""
",0.0,0,-9,0.0,0,-10.911992768398093,0,0,-0.0992653607563142,1,1,22,0,0,0,assume,0,-9.177391713009987,-4.324716804524542,0.0368701911858732
-0.0497947856783866,0,0.7367849311503818," I am often asked why the House passed Articles of Impeachment even knowing that the odds were slim that Senate Republicans would set aside partisanship and hear the case as impartial jurors.
",0.0,0,-5,0.0,1,-11.317457876506259,0,0,0.0159179270267486,1,1,12,0,0,0,knowing,0,-6.1641662820084795,85.55331127201123,0.0132359759172513
0.266098078340292,0,-1.9019641803185507," Essentially, what we said was there was probable cause that powers had been abused and certainly cause to see that the President refused to cooperate with the constitutional responsibilities of the House of Representatives.
",-0.0769382030582255,0,-3,0.0081755382909212,0,-9.445655699604668,0,0,-0.1931236120699878,1,1,19,0,2,0,see,0,-6.542544915931073,-6.507946879981915,-0.1691080171925326
-0.0098181515932083,0,0.6809063167931733," Mr. President, I want our fellow citizens to know how much you did to carry on this tradition.
",0.0,0,-1,0.0,1,-6.20246256708576,1,0,-0.0037030056118965,0,1,9,0,1,0,know,1,-6.1641662820084795,3.0192694940130167,0.0147761070891182
0.0709076151251792,0,0.255678884196314," By your gracious cooperation in the transition process, you have shown a watching world that we are a united people pledged to maintaining a political system which guarantees individual liberty to a greater degree than any other, and I thank you and your people for all your help in maintaining the continuity which is the bulwark of our Republic.
",0.0275259470738415,0,-4,-0.0001370527761421,0,-10.911992768398093,0,0,0.0853859335184097,1,1,11,0,0,0,shown,0,-7.385632243781933,-1.499630814199378,0.0809959147723474
0.1405799314379692,0,-10.598752055270054," Why, then, should we think that collectively, as a nation, we're not bound by that same limitation?
",-0.5876850920546857,0,-11,0.0072187527297984,0,-10.624310695946313,0,0,0.0883734263479709,1,1,6,0,0,0,think,0,-6.654018782394191,-6.209143053422963,0.0529294623588414
0.1428815387189388,0,-0.07760212111857," From time to time we've been tempted to believe that society has become too complex to be managed by self-rule, that government by an elite group is superior to government for, by, and of the people.
",-0.0523612227112766,0,-4,0.0007023570273425,0,-7.556257760812696,0,0,0.0685110725462436,1,1,9,0,0,0,believe,0,-8.181963660577109,-1386.741321742482,0.0679234186813519
0.1085091829299926,0,1.6749868390258469," Putting America back to work means putting all Americans back to work.
",0.7110086998786238,0,-1,0.0039017462928052,1,-7.425637578395632,0,0,0.0653719692663316,1,1,5,0,0,0,means,1,-7.4673102747962,3.996719912223469,-0.0107780298688909
0.1383676081895828,0,7.210074912737692," Ending inflation means freeing all Americans from the terror of runaway living costs.
",0.4249601281533262,0,-1,0.3478401269503544,0,-12.010605057066204,0,0,-0.0504461303353309,1,1,2,0,0,0,means,1,-7.4673102747962,-13.919805183344906,-0.0880047284687559
0.0296831279993057,0,0.402820160274441," However, in representative governments like the United States, minority rights are protected: people cannot be deprived of certain rights even if an overwhelming number of people think that they should be.
",0.0,0,-4,0.0,0,-5.862136761148557,0,0,-0.0258408873514298,1,1,30,0,0,0,think,0,-6.654018782394191,-3361.4602341229147,0.0046218173253157
0.259760495275259,0,-0.0451193521637716," For example, let’s say American society decided that atheists, people who do not believe that God exists, were evil and should be imprisoned or expelled from the country.
",0.0,0,-1,-0.0237982803808456,0,-8.514097495599724,0,0,0.0089237629608277,1,1,5,0,2,0,say,1,-6.199464064089503,-188.55866964639225,-0.04613860589526
0.1509902030229568,0,0.3109749819926826," For example, let’s say American society decided that atheists, people who do not believe that God exists, were evil and should be imprisoned or expelled from the country.
",0.0,0,-3,0.0,0,-8.427086118610093,0,0,-0.1211912646130685,1,1,16,0,1,0,believe,0,-8.181963660577109,-65.1303835654644,-0.0716627098463412
0.022320969030261,0,-1.572245587583584," For example, let’s say American society decided that atheists, people who do not believe that God exists, were evil and should be imprisoned or expelled from the country.
",0.0,0,-14,-0.0775276349155287,0,-12.010605057066204,0,0,-0.0302840191870927,1,1,8,0,0,0,decided,0,-8.514097495599724,-164.52561443462446,-0.0516265965278158
0.1565116494894027,0,-0.7541715289483761," In his observations of pin factories, Smith noticed that one worker alone might make 20 pins in a day, but that a small business of 10 workers (some of whom would need to complete two or three of the 18 tasks involved with pin-making), could make 48,000 pins in a day.
",0.0582111347977467,0,-6,0.0556072105078189,0,-6.086349259651672,0,0,0.1555676534771919,1,1,8,0,0,0,noticed,0,-9.177391713009987,22.19898082776615,0.1451049801705232
0.0061842575669288,1,0.6539419248648546," Third, specialization allows businesses to take advantage of economies of scale, which means that for many goods, as the level of production increases, the average cost of producing each individual unit declines.
",0.0,0,-3,0.0042530606149948,1,-10.401167144632103,0,0,-0.070344403386116,1,0,14,0,8,0,means,0,-7.4673102747962,-76.81175928234103,-0.0750132082673433
-0.0173446908593177,0,-0.1877823192408136," I thought that I would make sort of like more of an informative video because I could just like post a vlog, but um the footage was like so random, and all over the place.
",-0.0065346094689264,0,-4,-0.0225546645151759,0,-6.086349259651672,0,0,0.0180581882596015,1,0,1,0,0,0,thought,0,-6.654018782394191,3.809405452274405,0.0204061651363586
0.0970623604953289,0,7.668377709836541," Then the Japanese gardens you do have to pay for but I will say that it was definitely worth it.
",0.2656883936370193,0,-5,0.1564403367182827,1,-9.612709784267834,0,0,0.0323961563408374,1,1,13,0,0,0,say,0,-6.199464064089503,10.48988738144692,-0.045329498510719
0.0228068046271801,0,1.015998463762692," I did wear my bird shirt – It's a pretty good bird shirt, I got a compliment on it – which I didn't say this earlier, but I bought this at the Audubon Society which I learned what that was.
",0.0,0,2,0.0,1,-7.405434871078112,0,0,-0.044620219618082,1,0,40,0,0,0,learned,1,-8.203942567295885,-18.929643318824446,0.0311390075551308
-0.0582053810358047,0,3.8618609341311583," I didn't know what that was but it's um a society for um like bird watching and bird care and um they had a shirt that said bird nerd on it so I bought it because I thought it was funny.
",0.0077912923989611,0,2,0.0385900751660805,0,-7.405434871078112,0,0,-0.0407149717211723,1,1,3,0,0,0,know,1,-6.1641662820084795,-5.0631722186950014,0.0297198646144457
-0.0916233202442526,0,-9.369936071407489," The legend says that the King of Athens, Theseus unified the ten tribes of early Athens into one kingdom (c. 1230 BC).
",0.0383690137320129,0,-3,0.0336085605442419,0,-12.010605057066204,0,0,-0.0337321581318974,1,1,2,0,6,0,says,0,-6.199464064089503,-6.88620927231301,-0.0499160511848136
-0.1222483962774276,1,0.6192841601593635," For your joke to be funny, it has to surprise the audience in some way, which means it has to seem original or new.
",0.1257910059242166,0,-1,0.0091962067704791,0,-5.497374946153897,0,0,0.0312618613243103,0,0,18,1,1,0,means,1,-7.4673102747962,-1.5149705737504746,0.0184959368632426
0.2380192447453737,0,-1.1439054206271615," At least one prior study by Kessler and colleagues [15], however, using measures of perceived discrimination in a large American sample, reported that approximately 33% of respondents reported some form of discrimination (see also, Gibbons et al. [4]).
",-0.182382372866773,0,-3,0.0001193809749415,1,-8.966082619342782,0,0,0.2300396598875522,1,1,26,0,5,0,reported,0,-8.966082619342782,-94254.0859542827,0.2367577886090896
-0.1336651500314474,0,0.7973127342867716," The p-value associated with the design-based F is thus more accurate (than the associated with the χ2 statistic) given the adjustments and calculations take into account the weighted nature of the data.
",0.0,0,-1,-0.0079692582285735,0,-6.419618076555347,0,0,0.008446916937828,1,1,24,0,4,0,given,1,-7.068962634456899,-9.81498476030032,0.0072177388904342
-0.0263542011380195,0,-1.1936650485593605," But, but I remember, like I went there with this person, it's kind of funny.
",-0.0230993872165006,0,-1,-0.041741280512886,1,-6.08101591367631,0,0,0.0324084609746933,0,0,4,0,1,0,remember,1,-8.139404046158313,22.555144175713224,0.0327383352693541
0.1019761338829994,0,0.764565085431725," Oh I think you told me.
",-0.1037831129300284,0,-1,-0.0206644176046508,0,-7.328473829941984,1,0,0.0156625895933274,0,0,2,0,1,0,think,1,-6.654018782394191,-1.0383870153702972,0.0198246098256537
0.3961375709623098,0,4.027657894733643," And I was thinking, it looks like these people aren't going home alone tonight.
",0.1339860957860237,0,-1,0.049876233213089,0,-7.033871314645629,0,0,0.1782237510369185,0,1,3,1,1,0,thinking,1,-6.654018782394191,-30.08001827881337,0.33588534650224
nan,0,-314.27570059605404," But I just thought that —
",-1.2233150777600257,0,-1,-2.3216664137325944,1,-8.752508519044722,0,1,nan,1,0,3,0,0,0,thought,1,-6.654018782394191,25.64390530366554,nan
0.0194940716028213,0,0.8431955728963061," But a- anyway, um, I was so glad that he opened up on this disclosure bit.
",0.0,0,-3,0.0,0,-8.272935438782836,1,0,0.0178263336420059,0,1,9,0,1,0,glad,0,-9.612709784267834,15.166954552108876,-0.0144949662254044
0.1905063986778259,1,3.469566487985894," He said, I loved your hum- humor, uh, and I love you, but, I am not a political appointee.
",-0.0552711672038477,0,-1,0.0015442631984063,1,-8.791729232198003,0,0,-0.0131919272243976,0,0,1,0,1,0,said,1,-6.199464064089503,3.2958942603808623,0.007829473156817
0.0268829800188541,0,0.6849476008786155," And I said, Oh? How did you get on the board?
",-0.1600940607970753,0,-1,-0.1514999959799399,1,-10.911992768398093,0,0,-0.0128061212599277,1,0,2,0,0,0,said,1,-6.199464064089503,7.6731147467684195,0.0087256937332096
-0.0122828632593154,1,0.52372582369415," Well he said, I got a letter from the governor, asking.
",0.6045677529854752,0,-1,-0.062219502848078,1,-6.236053511521796,0,0,-0.0424298718571662,0,0,2,0,1,0,said,1,-6.199464064089503,-45.91091038101706,-0.0313959165431914
0.1646292060613632,0,-0.2083351725657642," The point was, I could have mentioned what was in the paper about him, that he was related and, you know, had business with Steitler, and I just said, and there's Doctor Duvall, you know?
",-0.0487149639542274,0,-1,-0.000349106658241,1,-5.862136761148557,0,0,-0.1232113526030417,1,0,33,0,2,0,said,1,-6.199464064089503,-31.293017604810476,0.0189081419673653
0.0247143357992172,0,12.423808909816046," And I said, well, I – alright.
",-1.248126042097435,0,-1,0.0,0,-11.317457876506259,0,0,-0.0149747654795646,1,0,2,0,0,0,said,1,-6.199464064089503,-6.06988192640091,-0.0066598531874743
-0.0410889126360416,0,7.958885161770141," I learned it just went down.
",-1.9671468895278248,0,-1,0.1097660067675765,0,-6.08101591367631,0,0,0.1005721129477024,0,0,1,1,1,0,learned,1,-8.203942567295885,-2.191403871117989,0.0811686533769326
-0.0460284613072872,0,3.773122339243546," I think you – I think you gave him some herb of some kind.
",1.34850002038459,0,-1,-0.05363966462205,1,-9.931163515386368,0,0,-0.054195936769247,1,0,1,0,0,0,think,1,-6.654018782394191,-0.5562275593083861,-0.0308623878750949
-0.0851724073290824,0,1.5643698205617405," I think you – I think you gave him some herb of some kind.
",-0.1037733133244342,0,-1,-0.0220228594665026,1,-7.068962634456899,1,0,-0.0934894159436225,0,0,5,0,1,0,think,1,-6.654018782394191,-1.0304796366415978,0.0095998161938041
-0.0025560297071933,0,4.827609133629629," (A civic agent notices you noticing, and attaches itself to your infospace, whispering statistics —
",-0.6725909380953512,0,-1,0.0244484396215489,0,-9.177391713009987,1,0,0.0745307952165603,0,1,4,0,1,0,notices,1,-9.177391713009987,-533.415638960881,0.008150143828243
0.0025642812252044,0,3.4953622512622218," Derya, of all people, hearing you scream!
",0.0,0,-1,0.0,1,-10.911992768398093,1,0,-0.016245849430561,0,1,6,0,1,0,hearing,1,-8.347043410936557,-52.9154854389332,0.0085610965601144
-0.1940404362976551,1,1.305502325570021," When, a couple of weeks later we were invited over to his house we saw that this was not an idle remark.
",0.0,0,-5,0.0,0,-12.010605057066204,0,0,-0.0261371657252311,1,0,15,0,0,0,saw,0,-6.542544915931073,-50.18354591364516,-0.0457727607555579
-0.054192092269659,0,-27.73540091906697," I suppose that, in our own way, we were all collectively strange.
",-0.98346536443679,0,-12,-0.4851578444847635,0,-12.010605057066204,0,0,-0.0043803788721561,1,0,1,0,0,0,suppose,0,-8.714768191061875,-21.43035935989837,-0.0192253827871311
0.0253248736262321,0,1.5734049110862642," I volunteered for that program because I knew I wanted to be a Fighter Pilot and at the ""Top of the Spear.""
",0.0082672876991765,0,-1,0.0178937905202409,1,-6.742746898002876,0,0,0.0256498456001281,0,0,7,0,1,0,knew,1,-6.1641662820084795,3.918928135085281,0.0181592487486509
0.1156710386276245,0,-1.11827796067967," In those days I believed there was a difference in the parties.
",-0.1931415532945011,0,-1,-0.0470903048285773,0,-5.862136761148557,0,0,0.1336068459614153,1,0,4,0,5,0,believed,1,-8.181963660577109,-0.5862402593012295,0.1684050795796153
0.2598026972264051,0,7.176118317285145," I understand third party candidates have no success.
",0.9166211053360788,0,-1,0.0822263704000003,1,-5.497374946153897,0,0,0.0982656460255384,1,0,1,0,3,0,understand,1,-7.9852533663310545,-2.040163388142714,0.1091812339921792
-0.2146140411496162,0,4.817450008768265," If you do not receive the Republican nomination, would you consider running as a third party candidate?
",0.0,0,-1,0.0,0,-8.078779424341878,0,0,-0.0506967082619667,1,1,11,0,0,0,consider,1,-7.967553789231654,-6.136591214885016,-0.0839670101474774
-0.1625076159834861,0,-0.086422737741282," On his campaign website, Sarvis notes he favors parental school choice through student vouchers, simplification of Virginia's Tax Code, US Second Amendment - gun - rights, same-sex marriage, and reform of the state's drug laws.
",-0.0036367180341423,0,-1,-0.0036367180341423,0,-10.624310695946313,1,0,-0.1565128937363624,0,1,6,0,1,0,notes,1,-8.966082619342782,-22.527154519216367,-0.1609678861392395
-0.0802243016660213,0,0.0397247849641999," Voters who meet me and hear me speak know that I am sincere, know that I understand the issues deeply and have workable solutions, and know that I stand on principle against cronyism and corporatism and in favor of the rule of law and the public interest.
",-0.0009939348029599,0,-1,-0.0097183283839668,0,-8.249404941372642,0,0,-0.0708859302103519,0,1,5,0,1,0,hear,1,-8.347043410936557,-11.163330587801056,-0.069016058491422
-0.0229000821709632,0,-0.3392549846283135," Voters who meet me and hear me speak know that I am sincere, know that I understand the issues deeply and have workable solutions, and know that I stand on principle against cronyism and corporatism and in favor of the rule of law and the public interest.
",0.0073502764489088,0,-4,-0.0020404224523997,0,-12.010605057066204,0,0,0.058470569550991,1,1,8,0,0,0,know,0,-6.1641662820084795,13.212750367279057,0.0355709998545422
0.0866551380604505,0,-0.3060056644366611," Voters who meet me and hear me speak know that I am sincere, know that I understand the issues deeply and have workable solutions, and know that I stand on principle against cronyism and corporatism and in favor of the rule of law and the public interest.
",0.00485976177512,0,-3,0.0080852611002781,0,-7.9852533663310545,0,0,0.1984309982508421,0,1,14,0,1,0,know,0,-6.1641662820084795,8.551418991335197,0.1781103212649774
-0.060466781258583,0,0.2232730672933449," Voters who meet me and hear me speak know that I am sincere, know that I understand the issues deeply and have workable solutions, and know that I stand on principle against cronyism and corporatism and in favor of the rule of law and the public interest.
",0.0026044236821705,0,-3,-0.0006240179960559,0,-8.249404941372642,0,0,0.0149756222963333,0,1,27,0,1,0,know,0,-6.1641662820084795,6.27671166706665,0.0128141044592014
0.0420390851795673,0,-0.933164569637828," Moreover, electing a third-party governor represents a repudiation of politics as usual, and the major party legislators will face changed constraints and incentives, meaning that much more is possible than many people assume, especially with strong leadership.
",0.0,0,-5,0.0,0,-9.066166077899764,0,0,0.1465167351826067,1,1,28,0,0,0,meaning,0,-7.4673102747962,16.163249185896404,-0.0392298844304274
0.0022613927721977,0,0.5584039105419656," Environment Canada spokesperson Julie Hahn said they apply to letters of complaint, criticism or injury, research or scientific notes and findings that don`t have any conclusion, and Treasury Board letters, agendas and minutes that don`t deal with subjects of national interest.
",0.0254727903147968,0,-1,-0.0003238183180738,1,-8.45525699557679,1,0,0.0145758464932441,0,1,5,0,1,0,said,1,-6.199464064089503,-8.795074586184427,0.0143931521204313
-0.0860577970743179,0,0.3069305843221137," Paul Dewar, an Ottawa New Democrat MP, said the combined security lapses raise serious questions about the government's ability to secure sensitive documents.
",-0.0009159982941762,0,-1,0.0021955495974004,0,-9.066166077899764,0,0,-0.0402293391525745,1,1,9,0,4,0,said,1,-6.199464064089503,-7.3568222643393,-0.0345498014601968
-0.0711911879479885,0,-0.6725779153809057," Dewar says that bureaucrats of the Conservative government have complained to him about document security to the point that they can`t share the information with their own colleagues.
",0.0412261315548376,0,-8,0.0059778258928948,1,-10.911992768398093,0,0,0.066663209348917,1,1,1,0,0,0,says,0,-6.199464064089503,-6.731711524505755,0.053359247173005
0.0872248094528913,0,2.3230040569983643," I can report to the House that they are currently in a stable and improving condition at Auckland Hospital.
",0.0,0,-4,0.0,0,-12.010605057066204,0,0,0.0645330976694822,1,1,2,0,0,0,report,0,-8.966082619342782,-13.300186367509014,0.0700659488082716
0.0483328960835933,0,-1.584446004797762," Of course, members will be aware that there are outbreaks in other regions as well.
",0.0,0,-3,-0.1397051491752663,0,-5.862136761148557,0,0,-0.0664244242771502,1,1,6,0,1,0,aware,0,-9.708019964072157,-20.782305041352917,-0.0748670586275265
