frequency_matrix_verb,uid_igauche2_2,that_omission,uid_idoc,length_CC_onset,frequency_CC_subject_head,length_CC_remainder,matrix_subject1v3,uid_iphrase,uid_amp,subject_form_CC_subject1v2,uid_var,subject_form_CC_subject1v3,uid_avgStep,genre,matrix_subject1v2,word_form_similarity,matrix_subject1v4,length_matrix_verb_to_CC,position_matrix_verb,text,subject_form_CC_subject1v4,uid_biggestStep,mverb
-6.549269594239308,0.266098078340292,0,-0.1831722958314269,2,-9.420359422586023,0,0,-0.1691080171925326,0.0081755382909212,0,-1.9019641803185507,0,-6.507946879981915,0,0,0,1,-3,19," Essentially, what we said was there was probable cause that powers had been abused and certainly cause to see that the President refused to cooperate with the constitutional responsibilities of the House of Representatives.
",1,-0.0769382030582255,see
-8.944513517716059,-0.1022903993725776,0,-0.0113273188471794,0,-11.276657412951648,0,0,0.0091321482901381,0.2196349376677455,0,0.3361174987585613,0,0.4264841480470593,0,0,0,1,-9,6," Any judge in this country would agree that opening and closing statements alone are not a trial.
",1,0.2852756225190482,agree
-6.256071788002225,-0.0098181515932083,1,-0.0037030056118965,1,-6.255411939743378,0,0,0.0147761070891182,0.0,0,0.6809063167931733,1,3.0192694940130167,0,0,0,1,-1,9," Mr. President, I want our fellow citizens to know how much you did to carry on this tradition.
",0,0.0,know
-6.324357695868357,0.0709076151251792,0,0.0853859335184097,0,-9.38958776391927,0,0,0.0809959147723474,-0.0001370527761421,0,0.255678884196314,0,-1.499630814199378,0,0,0,1,-4,11," By your gracious cooperation in the transition process, you have shown a watching world that we are a united people pledged to maintaining a political system which guarantees individual liberty to a greater degree than any other, and I thank you and your people for all your help in maintaining the continuity which is the bulwark of our Republic.
",1,0.0275259470738415,shown
-6.794785443308052,0.1405799314379692,0,0.0883734263479709,0,-10.871192304843484,0,0,0.0529294623588414,0.0072187527297984,0,-10.598752055270054,0,-6.209143053422963,0,0,0,1,-11,6," Why, then, should we think that collectively, as a nation, we're not bound by that same limitation?
",1,-0.5876850920546857,think
-8.041908238927158,0.1428815387189388,0,0.0685110725462436,0,-7.786228897561551,0,0,0.0679234186813519,0.0007023570273425,0,-0.07760212111857,0,-1386.741321742482,1,0,0,1,-4,9," From time to time we've been tempted to believe that society has become too complex to be managed by self-rule, that government by an elite group is superior to government for, by, and of the people.
",1,-0.0523612227112766,believe
-7.623405136480864,0.1085091829299926,1,0.0753232855048925,0,-7.508504777943205,0,0,-0.0107780298688909,0.0039017462928052,0,1.6749868390258469,0,3.996719912223469,0,0,0,1,-1,5," Putting America back to work means putting all Americans back to work.
",1,0.7110086998786238,means
-7.623405136480864,0.1383676081895828,1,-0.0504461303353309,0,-12.480630217277586,0,0,-0.0880047284687559,0.3478401269503544,0,7.210074912737692,0,-13.919805183344906,1,0,0,1,-1,2," Ending inflation means freeing all Americans from the terror of runaway living costs.
",1,0.4249601281533262,means
-6.794785443308052,0.0296831279993057,0,-0.0357922035899908,0,-5.810286461407363,0,0,0.0046218173253157,0.0,0,0.402820160274441,0,-3361.4602341229147,0,0,0,1,-4,30," However, in representative governments like the United States, minority rights are protected: people cannot be deprived of certain rights even if an overwhelming number of people think that they should be.
",1,0.0,think
-6.195253047967186,0.259760495275259,1,0.0188750791993886,2,-8.65198882078849,0,0,-0.04613860589526,-0.0237982803808456,0,-0.0451193521637716,0,-188.55866964639225,1,0,0,1,-1,5," For example, let’s say American society decided that atheists, people who do not believe that God exists, were evil and should be imprisoned or expelled from the country.
",1,0.0,say
-8.041908238927158,0.1509902030229568,0,-0.1311425808516294,1,-8.87876214015328,0,0,-0.0716627098463412,0.0,0,0.3109749819926826,0,-65.1303835654644,1,0,0,1,-3,16," For example, let’s say American society decided that atheists, people who do not believe that God exists, were evil and should be imprisoned or expelled from the country.
",1,0.0,believe
-8.65198882078849,0.022320969030261,0,-0.0302840191870927,0,-11.78748303671764,0,0,-0.0516265965278158,-0.0775276349155287,0,-1.572245587583584,0,-164.52561443462446,1,0,0,1,-14,8," For example, let’s say American society decided that atheists, people who do not believe that God exists, were evil and should be imprisoned or expelled from the country.
",1,0.0,decided
-9.275177412741526,0.1565116494894027,0,0.1555676534771919,0,-6.2064961395413665,0,0,0.1451049801705232,0.0556072105078189,0,-0.7541715289483761,0,22.19898082776615,1,0,0,1,-6,8," In his observations of pin factories, Smith noticed that one worker alone might make 20 pins in a day, but that a small business of 10 workers (some of whom would need to complete two or three of the 18 tasks involved with pin-making), could make 48,000 pins in a day.
",1,0.0582111347977467,noticed
-7.623405136480864,0.0061842575669288,0,-0.070344403386116,8,-10.534720068222272,0,1,-0.0750132082673433,0.0042530606149948,0,0.6539419248648546,0,-76.81175928234103,0,0,0,0,-3,14," Third, specialization allows businesses to take advantage of economies of scale, which means that for many goods, as the level of production increases, the average cost of producing each individual unit declines.
",1,0.0,means
-6.794785443308052,-0.0173446908593177,0,0.0180581882596015,0,-6.2064961395413665,0,0,0.0204061651363586,-0.0225546645151759,0,-0.1877823192408136,0,3.809405452274405,0,0,0,0,-4,1," I thought that I would make sort of like more of an informative video because I could just like post a vlog, but um the footage was like so random, and all over the place.
",1,-0.0065346094689264,thought
-6.195253047967186,0.0970623604953289,0,0.0323961563408374,0,-9.647416873221369,0,0,-0.045329498510719,0.1564403367182827,0,7.668377709836541,0,10.48988738144692,1,0,0,1,-5,13," Then the Japanese gardens you do have to pay for but I will say that it was definitely worth it.
",1,0.2656883936370193,say
-8.473297032045114,0.0228068046271801,1,-0.044620219618082,0,-6.518766139945893,0,0,0.0311390075551308,0.0,0,1.015998463762692,0,-18.929643318824446,0,0,0,0,2,40," I did wear my bird shirt – It's a pretty good bird shirt, I got a compliment on it – which I didn't say this earlier, but I bought this at the Audubon Society which I learned what that was.
",1,0.0,learned
-6.256071788002225,-0.0582053810358047,1,-0.0332755055579393,0,-6.518766139945893,0,0,0.0297198646144457,0.0385900751660805,0,3.8618609341311583,0,-5.0631722186950014,1,0,0,1,2,3," I didn't know what that was but it's um a society for um like bird watching and bird care and um they had a shirt that said bird nerd on it so I bought it because I thought it was funny.
",1,0.0077912923989611,know
-6.195253047967186,-0.0916233202442526,0,-0.0337321581318974,6,-12.480630217277586,0,0,-0.0499160511848136,0.0336085605442419,0,-9.369936071407489,0,-6.88620927231301,1,0,0,1,-3,2," The legend says that the King of Athens, Theseus unified the ten tribes of early Athens into one kingdom (c. 1230 BC).
",1,0.0383690137320129,says
-7.623405136480864,-0.1222483962774276,1,0.0312618613243103,1,-5.3795035453149085,0,1,0.0184959368632426,0.0091962067704791,1,0.6192841601593635,0,-1.5149705737504746,0,0,0,0,-1,18," For your joke to be funny, it has to surprise the audience in some way, which means it has to seem original or new.
",0,0.1257910059242166,means
-9.004531527442312,0.2380192447453737,0,0.2300396598875522,5,-9.004531527442312,0,0,0.2367577886090896,0.0001193809749415,0,-1.1439054206271615,0,-94254.0859542827,1,0,0,1,-3,26," At least one prior study by Kessler and colleagues [15], however, using measures of perceived discrimination in a large American sample, reported that approximately 33% of respondents reported some form of discrimination (see also, Gibbons et al. [4]).
",1,-0.182382372866773,reported
-6.748368271299515,-0.1336651500314474,1,0.008446916937828,4,-6.433258038231307,0,0,0.0072177388904342,-0.0079692582285735,0,0.7973127342867716,0,-9.81498476030032,0,0,0,1,-1,24," The p-value associated with the design-based F is thus more accurate (than the associated with the χ2 statistic) given the adjustments and calculations take into account the weighted nature of the data.
",1,0.0,given
-8.285937681221203,-0.0263542011380195,1,0.0324084609746933,1,-5.975344537423814,0,0,0.0327383352693541,-0.041741280512886,0,-1.1936650485593605,0,22.555144175713224,0,0,0,0,-1,4," But, but I remember, like I went there with this person, it's kind of funny.
",0,-0.0230993872165006,remember
-6.794785443308052,0.1019761338829994,1,0.0256139058318883,1,-7.146302413206516,0,0,0.0198246098256537,-0.0206644176046508,0,0.764565085431725,1,-1.0383870153702972,0,0,0,0,-1,2," Oh I think you told me.
",0,-0.1037831129300284,think
-6.794785443308052,0.3961375709623098,1,0.1881750672754795,1,-6.926379476592348,0,0,0.33588534650224,0.049876233213089,1,4.027657894733643,0,-30.08001827881337,0,0,0,1,-1,3," And I was thinking, it looks like these people aren't going home alone tonight.
",0,0.1339860957860237,thinking
-6.794785443308052,nan,1,nan,0,-8.984122655811104,0,0,nan,-2.3216664137325944,0,-314.27570059605404,0,25.64390530366554,1,0,1,0,-1,3," But I just thought that —
",1,-1.2233150777600257,thought
-9.7506011094566,0.0194940716028213,0,0.0178263336420059,1,-8.588809919166959,0,0,-0.0144949662254044,0.0,0,0.8431955728963061,1,15.166954552108876,0,0,0,1,-3,9," But a- anyway, um, I was so glad that he opened up on this disclosure bit.
",0,0.0,glad
-6.195253047967186,0.1905063986778259,1,-0.0131919272243976,1,-8.27593759788662,0,1,0.007829473156817,0.0015442631984063,0,3.469566487985894,0,3.2958942603808623,0,0,0,0,-1,1," He said, I loved your hum- humor, uh, and I love you, but, I am not a political appointee.
",0,-0.0552711672038477,said
-6.195253047967186,0.0268829800188541,1,-0.0128061212599277,0,-11.499800964265859,0,0,0.0087256937332096,-0.1514999959799399,0,0.6849476008786155,0,7.6731147467684195,1,0,0,0,-1,2," And I said, Oh? How did you get on the board?
",1,-0.1600940607970753,said
-6.195253047967186,-0.0122828632593154,1,-0.0424298718571662,1,-6.203360357730682,0,1,-0.0313959165431914,-0.062219502848078,0,0.52372582369415,0,-45.91091038101706,0,0,0,0,-1,2," Well he said, I got a letter from the governor, asking.
",0,0.6045677529854752,said
-6.195253047967186,0.1646292060613632,1,-0.1132600363644807,2,-5.810286461407363,0,0,0.0189081419673653,-0.000349106658241,0,-0.2083351725657642,0,-31.293017604810476,1,0,0,0,-1,33," The point was, I could have mentioned what was in the paper about him, that he was related and, you know, had business with Steitler, and I just said, and there's Doctor Duvall, you know?
",1,-0.0487149639542274,said
-6.195253047967186,0.0247143357992172,1,-0.0149747654795646,0,-12.192948144825804,0,0,-0.0066598531874743,0.0,0,12.423808909816046,0,-6.06988192640091,0,0,0,0,-1,2," And I said, well, I – alright.
",1,-1.248126042097435,said
-8.473297032045114,-0.0410889126360416,1,0.1005721129477024,1,-5.975344537423814,0,0,0.0811686533769326,0.1097660067675765,1,7.958885161770141,0,-2.191403871117989,1,0,0,0,-1,1," I learned it just went down.
",0,-1.9671468895278248,learned
-6.794785443308052,-0.0460284613072872,1,-0.054195936769247,0,-9.94165634621931,0,0,-0.0308623878750949,-0.05363966462205,0,3.773122339243546,0,-0.5562275593083861,0,0,0,0,-1,1," I think you – I think you gave him some herb of some kind.
",1,1.34850002038459,think
-6.794785443308052,-0.0851724073290824,1,-0.0934894159436225,1,-6.748368271299515,0,0,0.0095998161938041,-0.0220228594665026,0,1.5643698205617405,1,-1.0304796366415978,0,0,0,0,-1,5," I think you – I think you gave him some herb of some kind.
",0,-0.1037733133244342,think
-9.275177412741526,-0.0025560297071933,1,0.0745307952165603,1,-9.275177412741526,0,0,0.008150143828243,0.0244484396215489,0,4.827609133629629,1,-533.415638960881,0,0,0,1,-1,4," (A civic agent notices you noticing, and attaches itself to your infospace, whispering statistics —
",0,-0.6725909380953512,notices
-8.10697183227422,0.0025642812252044,1,-0.016245849430561,1,-11.014293148484159,0,0,0.0085610965601144,0.0,0,3.4953622512622218,1,-52.9154854389332,0,0,0,1,-1,6," Derya, of all people, hearing you scream!
",0,0.0,hearing
