genre,text,position_matrix_verb,frequency_matrix_verb,length_CC_remainder,that_omission,matrix_subject1v3,subject_form_CC_subject1v3,uid_igauche2_2,length_CC_onset,subject_form_CC_subject1v2,uid_iphrase,word_form_similarity,uid_var,subject_form_CC_subject1v4,uid_idoc,matrix_subject1v4,uid_avgStep,frequency_CC_subject_head,uid_amp,matrix_subject1v2,length_matrix_verb_to_CC,mverb,uid_biggestStep
1," Only a small minority of academics believe there is reason to question the traditional attribution, but interest in the subject, particularly the Oxfordian theory of Shakespeare authorship, continues into the 21st century.
",6,-8.041908238927158,0,1,0,0,-0.0555476397275924,6,0,0.1322145290768299,0,0.0005411697710258,1,0.1363647133111953,1,-0.011273598757179,-5.810286461407363,-0.001048982143402,0,-1,believe,0.0008356869220733
1," Of interest here, studies suggest that, despite the difficulties in acquiring L2 grammar, adult learners can approximate native-like levels of use and neurocognitive processing [12]–[15].
",5,-8.767058150573277,0,0,0,0,0.0785239487886428,0,0,-0.081734464260248,0,-0.0069687233530181,1,-0.090971689671278,1,-0.0234102044762306,-12.192948144825804,-0.0290697924792766,0,-14,suggest,-0.0009811222553253
0," (Note that we do not consider case studies, purely observational data, or research on L2s acquired by children; for a comprehensive review, see [16]).
",1,-9.07943283561543,0,0,0,0,0.0169697850942611,0,0,-0.0023668740382966,0,-0.0027045344014287,1,-0.0161920003592968,1,-0.0083067939415866,-8.246523712680325,-0.0678788423538208,0,-5,Note,-0.0772228091955185
0," Although attrition may take place within the first few years, some studies suggest that it then appears to level off, with no further losses occurring [17], [18].
",13,-8.767058150573277,0,0,0,0,0.1981983296573162,1,1,0.0103464087987897,0,-0.0011239710688528,0,0.00622433796525,1,-0.0191034196200324,-8.467254717589151,-0.0152203030884265,0,-3,suggest,0.0009795352816581
0," A year later, the National Library of the Netherlands (Koninklijke Bibliotheek), and the University Library of the Vrije Universiteit Amsterdam again concluded that librarians at their institutes who wanted to get involved in DH needed more training to adequately support researchers and students in this field.
",25,-10.023894444456282,0,0,0,0,-0.0919364988803863,11,0,-0.1150054852191645,0,-0.0015649667469191,1,-0.122733861207962,1,-0.0039042187023109,-6.801595912310578,-0.0003336668014526,0,-3,concluded,0.0359225459396839
0," Get feedback from researchers on possible subjects, based on the knowledge and skills they feel librarians need;
",15,-7.437205100358338,0,1,1,0,0.0045946538448333,1,0,-0.0344030210320954,0,-0.0049748191029923,1,-0.0313849486410617,0,0.0010371214399735,-6.801595912310578,0.0,0,-1,feel,0.0
0," With these in hand, we will design the curriculum of clinics, based on the method of 'constructive alignment' (Biggs et al., 2011), to make sure that the intended learning objectives and the teaching/learning activities stay aligned.
",32,-8.791750763163648,0,0,0,0,-0.0832325220108032,10,0,-0.0454130344366857,0,0.0017727728625868,1,-0.0485428981482982,1,0.0102519674428097,-8.41445653202218,0.0,0,-3,sure,0.0
1," His mother wrote, ""He has no indisposition that I know of but love, desperate love, the worst of all maladies in my opinion. In short, the boy is distractedly in love with Miss Chaworth."" [6]
",2,-7.762131345982491,0,1,0,1,0.1967432796955108,1,0,0.0170812393323171,0,0.0047794228731794,0,0.0768144279718399,1,0.0150995411275296,-5.3795035453149085,0.0057847909629344,0,-1,wrote,-0.0097952708601951
0," You're so stupid thinking I spent the night.
",4,-6.794785443308052,0,1,0,0,-0.0704407468438148,1,0,0.0045533199992143,0,-0.0051818727492672,0,0.0239085033535957,1,-0.0266005072404038,-8.659261580117569,-0.0600951313972473,0,-1,thinking,-0.0667825490236282
0," She thinks I spent the night in my jeans —
",1,-6.794785443308052,0,1,1,0,-0.049333244562149,1,0,-0.0431521151214838,0,0.0014390941669718,0,0.0458850041031837,0,0.0148883252094189,-8.659261580117569,0.053748071193695,0,-1,thinks,0.0470444411039352
1," If I did spend the night, and I was trying to lie, I would give up, cause then I wouldn't care, cause I knew I deserved it.
",28,-6.256071788002225,0,1,0,0,0.0687975734472274,1,0,0.0084381171744786,0,0.0006592100388399,0,-0.0478961840271949,0,0.0011730501511252,-10.583510232391705,0.0,0,-1,knew,0.0
1," I don't know why you couldn't wake me up in the morning, to tell me that you were going.
",16,-7.146302413206516,0,0,0,0,-4.023313522338867e-07,0,0,-0.0003883573350806,0,0.0014012367695948,1,-1.2665987014770508e-07,1,-0.0045487587070227,-5.975344537423814,-0.0091421380639076,0,-4,tell,-0.044451680034399
0," I know she's —
",1,-6.256071788002225,0,1,0,1,0.118278544396162,1,0,0.0508493341150738,0,0.0035379577423272,0,0.0353538207709789,0,0.0361191743363936,-5.810286461407363,0.0740499719977378,0,-1,know,0.0686424747109413
1," They said, they already determined it was in like eighteen different states.
",1,-6.195253047967186,0,1,1,1,-0.0009628925472497,1,0,-0.0837371475107613,0,-0.0009037681133091,0,-0.1085679400712251,0,0.0177523553125805,-9.468368641772383,-0.0622497200965881,0,-1,said,0.0022572129964828
0," You know what I think, I think the first time that it does the card mode, it takes a long time.
",7,-6.794785443308052,0,1,0,0,0.267334783449769,1,1,0.0638454847410321,0,0.0014514609501161,0,-0.0875917282256334,0,0.0070331575402962,-6.433258038231307,-0.0198837518692016,0,-1,think,0.0026824995875358
0," It was spring, the barren time in March when you can not be sure if it is really warmer, but you are so desperate for change that you tell yourself the mud at the edge of the sidewalk is different from winter mud and you are sure that the smell of wet soil has suddenly a bit of the scent of summer rains, of grass and drowned earthworms.
",48,-8.696440583359324,0,0,0,0,-9.462237358093262e-07,5,0,0.0001247689217226,0,0.0004499505286305,1,-7.674098014831543e-07,1,0.0027527084904948,-5.3795035453149085,0.0034583806991577,0,-3,sure,0.0090491473674774
0," I was wearing a yellow linen dress which my mother had picked out and which I therefore disliked although I knew it flattered me.
",20,-6.256071788002225,0,1,0,0,-0.3212715983390808,1,1,-0.1776289994035054,0,-0.0104899207413565,0,-0.188737004995346,0,-0.0197416542126582,-12.480630217277586,-0.3372631669044494,0,-1,knew,-0.0490526854991912
0," We scanned the deep blue valley for the first sign of the company, but before we saw them we heard the children shouting: “A yellow man!”
",20,-8.10697183227422,0,1,1,0,-0.064392477273941,2,0,0.1325207464803681,0,0.0028665715959998,1,0.1753426603972911,0,-0.0154775201720467,-10.806653783705913,0.0025586485862731,0,-1,heard,0.0
0," At first I thought the children meant my father, whose golden skin, the color of the night-monkey’s pelt, was a rarity in the islands; but certainly the children of Tyom were familiar with my father, and would never have greeted a council-member with such ill-mannered yells.
",3,-6.794785443308052,0,1,0,0,0.1419203020632267,2,0,0.0583923728926143,0,0.0022640847282329,1,-0.1058225855231285,0,0.0081067852803417,-7.623405136480864,-0.0149385258555412,0,-1,thought,-0.0042845830321311
1," I have since learned that that doctor wrote a well-received treatise, On the Medicinal Properties of the Juice of the Young Coconut, and died a respected man in his native city of Deinivel; but at the time I felt certain he had returned with his sack of tree-cuttings.
",3,-8.473297032045114,0,0,0,0,0.0452693291008472,2,0,-0.0569602324228201,1,-0.0009762447864817,1,-0.0486939959228038,1,-0.0058341166314815,-7.762131345982491,0.0029587987810373,0,-3,learned,0.0080984532833099
0," As they approached I saw that my father’s face was shining with pride, and his bearing had in it a new hauteur, like that of the old island kings.
",4,-6.549269594239308,0,0,0,0,0.0904401233419776,0,0,0.0454467228185888,0,-0.0047142439353628,1,-0.0300535978749394,0,-0.025104009584775,-10.360366681077494,-0.0159396491944789,0,-7,saw,-0.0108751058578491
0," As he dismounted in front of the house I heard my mother whispering: “Protect us, God with the Black-and-White Tail, from that which is not of this earth.”
",9,-8.10697183227422,0,1,0,0,-0.0158280692994594,2,0,0.0593603055488261,0,0.0024280212087642,1,0.0613824352622032,0,0.0023269386962056,-11.014293148484159,0.000458369962871,0,-1,heard,0.0
1," I thought I caught an odor off him, of fish, sea-sickness and sweat.
",1,-6.794785443308052,0,1,0,0,0.0087208896875381,1,0,-0.0102790563710425,0,0.0011676292250818,0,0.1007388234138488,0,0.0088475006054234,-9.222533679256102,0.037144660949707,0,-1,thought,0.0438397377729415
0," I heard that they orchestrated the largest people evacuation to a natural disaster in Indian history.
",1,-8.10697183227422,0,0,0,1,-0.1391396224498748,1,0,0.0904450275360004,0,0.0049878930602125,0,0.0723901987075805,0,0.0311566598868618,-12.192948144825804,0.018214713782072,0,-3,heard,-0.0014958456158638
1," Mr. Tedeschi also told the court that, over the last five months of her life, ""Gloria's eczema played a devastating role in her overall health and it is asserted by the Crown that both her parents knew this and discussed it with each other.""
",3,-7.146302413206516,0,0,0,0,0.191046804189682,3,0,0.0484956539133201,0,-0.000606177509293,1,-0.0254897940603048,1,-0.0169222252675479,-8.115410700920085,-7.43865966796875e-05,0,-6,told,0.0447858572006225
0," Speaking in the parents' defense, Tom Molomby, SC, said that, as the parents came from India, where homeopathy is in common use, they should be declared not guilty due to cultural differences.
",12,-6.195253047967186,0,0,0,0,0.2741426359862089,0,0,0.1096872492494311,0,0.0036373887867659,1,0.1071375887840986,1,0.0175991317865186,-9.89036305183176,-0.0039999485015869,0,-3,said,0.0
0," The results of the Australian National Iodine Nutrition Study published in the Medical Journal of Australia this week, revealed that children in mainland Australia are borderline iodine deficient.
",19,-9.841572887662327,0,0,0,0,0.0251638516783714,0,0,0.0676408228586473,0,-0.0013833564325469,1,0.0908329933881759,1,-0.0083783718577075,-11.78748303671764,0.0,0,-8,revealed,0.0
1," The authors say the results confirm the existence of inadequate iodine intake in the Australian population.
",2,-6.195253047967186,0,1,0,0,-0.1154474299401044,2,0,-0.0691308747289178,0,0.0031041437260648,1,-0.0769944768399,1,0.0045902111177222,-9.59025845938142,0.0001025795936584,0,-1,say,0.0129945091903209
0," Professor Cres Eastman, Director of the National Iodine Nutrition study, and Chairman of the Australian Centre for Control of Iodine Deficiency Disorders, says it is crucial that children and pregnant women in particular have an adequate intake of iodine.
",25,-6.195253047967186,0,1,0,0,-0.0841116309165954,0,0,0.087896308364237,0,0.0005352323566518,1,-0.016934627636984,1,-0.0038145507598409,-11.094335856157695,0.0,0,1,says,0.0
0," ""I suspect they won't do that on a voluntary basis, we've tried so far and haven't succeeded, so we've convinced the Food Standards of Australia and New Zealand | that all salt should be iodised,"" he said.
",26,-10.534720068222272,0,0,0,0,0.2899890355765819,0,0,0.0194404150048891,0,-0.0018139323928706,1,-0.0246388707610815,1,-0.0056934338311354,-10.583510232391705,0.0,0,-3,convinced,-0.0605080761015415
0," The report says the decline in iodine intake appears to be due to changes in the dairy industry, where chlorine-containing sanitisers have replaced iodine-containing sanitisers.
",2,-6.195253047967186,0,1,0,0,0.0577931702136993,5,0,-0.0030304890458605,0,0.000461256038319,1,0.0043419562280178,1,0.0092186846175552,-8.467254717589151,-0.0008697509765625,0,-1,says,0.0037205815315246
0," The report states that few if any food manufacturers use iodised salt in the preparation and manufacture of foods.
",2,-9.38958776391927,0,0,0,0,0.0753772277384996,5,0,0.0130168703584266,0,0.0047624608322908,1,0.0152895934879779,1,0.0338912473574868,-6.573453486692192,0.001187264919281,0,-3,states,0.0262132324278354
1," The World Health Organisation (WHO) recommends that every country should iodise all edible salt.
",7,-8.348133889091107,0,0,0,0,0.0976174287497997,0,0,0.0657488522728527,0,0.0005587659484081,1,0.0585795044898986,1,-0.0022666922339019,-10.583510232391705,0.0,0,-5,recommends,0.0
0," But at the other end of the scale we've got to make sure the people who eat a lot of food - we all know the teenage boy who comes home from school and eats a whole loaf of bread - that those people don't get too much and get overdose,"" Ms Bauchtman said.
",13,-8.791750763163648,0,0,0,0,0.0874310210347175,0,0,-0.0766621038316756,0,-0.0014860117960142,1,-0.0976531412753313,1,-0.0099164217937484,-6.203360357730682,-0.0043047070503234,0,-6,sure,0.0
0," Senior researcher Mu Li, of the University of NSW's school of public health, said ""it is reasonable to assume that pregnant women and breastfeeding mothers are also iodine deficient, putting the next generation of children born in this country at risk of the neuropsychological consequences of iodine deficiency.""
",22,-9.275177412741526,0,0,0,0,0.4960089474916458,0,0,0.0368701911858732,0,0.00161774888567,1,-0.1092166769948751,1,-0.0085531894822504,-11.78748303671764,0.0,0,-9,assume,0.0
1," The words chosen for this oath recognize that when our Constitution calls Senators to try impeachment, it calls them away from their role as partisans.
",6,-9.729094904235636,0,0,0,0,-0.0303598456084728,1,1,-0.0576677171770812,0,0.0059622855587823,0,-0.0379601754248142,1,0.026766932943406,-7.17566830801088,0.0790196061134338,0,-3,recognize,0.0473556891083717
0," After voting to refuse to hear evidence and call witnesses with pertinent information, nearly all Republican Senators have already announced that they will vote against the articles.
",20,-9.627998787364268,0,0,0,0,0.0075198113918304,0,0,-0.1223253912104321,0,-0.0146817445720261,1,-0.1459959149360656,1,-0.0152708065927659,-9.374549886554728,-0.2769522070884704,0,-4,announced,-0.2188354283571243
0," She further said: ""It is sad for me today to admit that, as an institution, the Congress has failed.""
",12,-9.94165634621931,0,0,0,0,-0.0174236036837101,0,0,0.0060868141738076,0,0.0049063742248166,1,-0.0167284049093723,1,0.0036444541782248,-9.316562628904379,0.0,0,-10,admit,0.0
0," I am often asked why the House passed Articles of Impeachment even knowing that the odds were slim that Senate Republicans would set aside partisanship and hear the case as impartial jurors.
",12,-6.256071788002225,0,0,0,0,-0.0497947856783866,0,0,0.0132359759172513,0,0.002914091465692,1,0.0159179270267486,1,0.0162292602088521,-12.192948144825804,0.0,0,-5,knowing,0.0
1," Essentially, what we said was there was probable cause that powers had been abused and certainly cause to see that the President refused to cooperate with the constitutional responsibilities of the House of Representatives.
",19,-6.549269594239308,0,0,0,0,0.266098078340292,2,0,-0.1691080171925326,0,-0.0044256454611955,1,-0.1831722958314269,1,-0.0077178107131095,-9.420359422586023,0.0071341600269079,0,-3,see,-0.0429110154509544
0," Any judge in this country would agree that opening and closing statements alone are not a trial.
",6,-8.944513517716059,0,0,0,0,-0.1022903993725776,0,0,0.0091321482901381,0,0.0003062235357853,1,-0.0113273188471794,1,-0.0130083097816061,-11.276657412951648,0.0898042321205139,0,-9,agree,0.0723377764225006
1," Mr. President, I want our fellow citizens to know how much you did to carry on this tradition.
",9,-6.256071788002225,0,1,0,1,-0.0098181515932083,1,0,0.0147761070891182,0,0.0015202705030728,0,-0.0037030056118965,1,-0.0059804674504058,-6.255411939743378,0.0,0,-1,know,0.0
1," By your gracious cooperation in the transition process, you have shown a watching world that we are a united people pledged to maintaining a political system which guarantees individual liberty to a greater degree than any other, and I thank you and your people for all your help in maintaining the continuity which is the bulwark of our Republic.
",11,-6.324357695868357,0,0,0,0,0.0709076151251792,0,0,0.0809959147723474,0,0.0007866029575013,1,0.0853859335184097,1,-0.0075735340957711,-9.38958776391927,-0.0001288652420043,0,-4,shown,0.0201825350522995
0," Why, then, should we think that collectively, as a nation, we're not bound by that same limitation?
",6,-6.794785443308052,0,0,0,0,0.1405799314379692,0,0,0.0529294623588414,0,-0.0061754151612481,1,0.0883734263479709,1,-0.0421411442264855,-10.871192304843484,0.0021337792277336,0,-11,think,0.0
0," From time to time we've been tempted to believe that society has become too complex to be managed by self-rule, that government by an elite group is superior to government for, by, and of the people.
",9,-8.041908238927158,0,0,0,0,0.1428815387189388,0,0,0.0679234186813519,0,-0.0003464159039234,1,0.0685110725462436,1,-0.0080237589830147,-7.786228897561551,0.0006652642041444,0,-4,believe,-0.0157352834939956
0," Putting America back to work means putting all Americans back to work.
",5,-7.623405136480864,0,1,0,0,0.1085091829299926,0,0,-0.0107780298688909,0,0.00638505760165,1,0.0753232855048925,1,0.0395738179676043,-7.508504777943205,0.0030422210693359,0,-1,means,0.2206781804561615
0," Ending inflation means freeing all Americans from the terror of runaway living costs.
",2,-7.623405136480864,0,1,0,0,0.1383676081895828,0,0,-0.0880047284687559,0,0.0106154929285946,1,-0.0504461303353309,1,0.0128514618036293,-12.480630217277586,0.1606664061546325,0,-1,means,0.1337442547082901
1," However, in representative governments like the United States, minority rights are protected: people cannot be deprived of certain rights even if an overwhelming number of people think that they should be.
",30,-6.794785443308052,0,0,0,0,0.0296831279993057,0,0,0.0046218173253157,0,0.0015896851904235,1,-0.0357922035899908,1,0.0002503289645459,-5.810286461407363,0.0,0,-4,think,0.0
1," For example, let’s say American society decided that atheists, people who do not believe that God exists, were evil and should be imprisoned or expelled from the country.
",5,-6.195253047967186,0,1,0,0,0.259760495275259,2,0,-0.04613860589526,0,-0.0001924474016465,1,0.0188750791993886,1,0.0138457919306614,-8.65198882078849,-0.0189749374985694,0,-1,say,0.010325014591217
1," For example, let’s say American society decided that atheists, people who do not believe that God exists, were evil and should be imprisoned or expelled from the country.
",16,-8.041908238927158,0,0,0,0,0.1509902030229568,1,0,-0.0716627098463412,0,0.0013498725736608,1,-0.1311425808516294,1,0.006721818477659,-8.87876214015328,0.0,0,-3,believe,0.0
1," For example, let’s say American society decided that atheists, people who do not believe that God exists, were evil and should be imprisoned or expelled from the country.
",8,-8.65198882078849,0,0,0,0,0.022320969030261,0,0,-0.0516265965278158,0,-0.0060645564024872,1,-0.0302840191870927,1,-0.0230307252264171,-11.78748303671764,-0.0566356778144836,0,-14,decided,-0.0185401886701583
1," In his observations of pin factories, Smith noticed that one worker alone might make 20 pins in a day, but that a small business of 10 workers (some of whom would need to complete two or three of the 18 tasks involved with pin-making), could make 48,000 pins in a day.
",8,-9.275177412741526,0,0,0,0,0.1565116494894027,0,0,0.1451049801705232,0,-0.0009361482905649,1,0.1555676534771919,1,-0.0183477245187018,-6.2064961395413665,0.0306581258773803,0,-6,noticed,0.0324148461222648
1," Third, specialization allows businesses to take advantage of economies of scale, which means that for many goods, as the level of production increases, the average cost of producing each individual unit declines.
",14,-7.623405136480864,0,0,1,0,0.0061842575669288,8,0,-0.0750132082673433,0,0.0043370177440553,1,-0.070344403386116,0,0.0228688768687702,-10.534720068222272,0.0039196833968162,0,-3,means,0.0127934850752353
0," I thought that I would make sort of like more of an informative video because I could just like post a vlog, but um the footage was like so random, and all over the place.
",1,-6.794785443308052,0,0,0,0,-0.0173446908593177,0,0,0.0204061651363586,0,-0.000448544645757,1,0.0180581882596015,0,0.0038945824146313,-6.2064961395413665,-0.0192320495843887,0,-4,thought,-0.0034108310937881
1," Then the Japanese gardens you do have to pay for but I will say that it was definitely worth it.
",13,-6.195253047967186,0,0,0,0,0.0970623604953289,0,0,-0.045329498510719,0,0.0065322977912602,1,0.0323961563408374,1,-0.0087866943182521,-9.647416873221369,0.0724382400512695,0,-5,say,0.0520962923765182
1," I did wear my bird shirt – It's a pretty good bird shirt, I got a compliment on it – which I didn't say this earlier, but I bought this at the Audubon Society which I learned what that was.
",40,-8.473297032045114,0,1,0,0,0.0228068046271801,0,0,0.0311390075551308,0,0.0011203140311664,1,-0.044620219618082,0,0.009545506542029,-6.518766139945893,0.0,0,2,learned,0.0
0," I didn't know what that was but it's um a society for um like bird watching and bird care and um they had a shirt that said bird nerd on it so I bought it because I thought it was funny.
",3,-6.256071788002225,0,1,0,0,-0.0582053810358047,0,0,0.0297198646144457,0,0.0019378022814028,1,-0.0332755055579393,1,-0.000768921310127,-6.518766139945893,0.0153329689055681,0,2,know,0.0132956653833389
0," The legend says that the King of Athens, Theseus unified the ten tribes of early Athens into one kingdom (c. 1230 BC).
",2,-6.195253047967186,0,0,0,0,-0.0916233202442526,6,0,-0.0499160511848136,0,-0.0045845239245392,1,-0.0337321581318974,1,-0.0234538947820919,-12.480630217277586,0.0137552618980407,0,-3,says,0.014960503205657
1," For your joke to be funny, it has to surprise the audience in some way, which means it has to seem original or new.
",18,-7.623405136480864,0,1,1,0,-0.1222483962774276,1,1,0.0184959368632426,0,0.0022580012778327,0,0.0312618613243103,0,0.0092608803867274,-5.3795035453149085,0.0074972510337829,0,-1,means,-0.0475292205810546
1," At least one prior study by Kessler and colleagues [15], however, using measures of perceived discrimination in a large American sample, reported that approximately 33% of respondents reported some form of discrimination (see also, Gibbons et al. [4]).
",26,-9.004531527442312,0,0,0,0,0.2380192447453737,5,0,0.2367577886090896,0,-0.0056380373772043,1,0.2300396598875522,1,-0.004271320978216,-9.004531527442312,0.0001109838485717,0,-3,reported,0.0075882673263549
0," The p-value associated with the design-based F is thus more accurate (than the associated with the χ2 statistic) given the adjustments and calculations take into account the weighted nature of the data.
",24,-6.748368271299515,0,1,0,0,-0.1336651500314474,4,0,0.0072177388904342,0,0.004172917606063,1,0.008446916937828,1,0.0023290438662714,-6.433258038231307,-0.0072525739669799,0,-1,given,0.005678504705429
1," But, but I remember, like I went there with this person, it's kind of funny.
",4,-8.285937681221203,0,1,0,0,-0.0263542011380195,1,0,0.0327383352693541,0,-0.0020897505325261,0,0.0324084609746933,0,-0.0206859487153235,-5.975344537423814,-0.0361569374799728,0,-1,remember,-0.0603212341666221
0," Oh I think you told me.
",2,-6.794785443308052,0,1,0,1,0.1019761338829994,1,0,0.0198246098256537,0,0.004307207222748,0,0.0256139058318883,0,-0.0199412730123315,-7.146302413206516,-0.0150272250175476,0,-1,think,0.0186961591243743
1," And I was thinking, it looks like these people aren't going home alone tonight.
",3,-6.794785443308052,0,1,0,0,0.3961375709623098,1,1,0.33588534650224,0,0.0111694839071891,0,0.1881750672754795,1,0.0181713984195703,-6.926379476592348,0.0341889262199401,0,-1,thinking,0.0496446639299392
0," But I just thought that —
",3,-6.794785443308052,0,1,0,0,nan,0,0,nan,1,-0.0026975128761082,1,nan,0,-0.0344647318124771,-8.984122655811104,-0.0734254419803619,0,-1,thought,-0.0734254419803619
1," But a- anyway, um, I was so glad that he opened up on this disclosure bit.
",9,-9.7506011094566,0,0,0,1,0.0194940716028213,1,0,-0.0144949662254044,0,0.000198471446088,0,0.0178263336420059,1,0.0065817775869229,-8.588809919166959,0.0,0,-3,glad,0.0
1," He said, I loved your hum- humor, uh, and I love you, but, I am not a political appointee.
",1,-6.195253047967186,0,1,1,0,0.1905063986778259,1,0,0.007829473156817,0,0.0039527757116685,0,-0.0131919272243976,0,0.0196517719343262,-8.27593759788662,0.0014160871505737,0,-1,said,-0.033998504281044
1," And I said, Oh? How did you get on the board?
",2,-6.195253047967186,0,1,0,0,0.0268829800188541,0,0,0.0087256937332096,0,0.0004365407549879,1,-0.0128061212599277,0,-0.0024938862566109,-11.499800964265859,-0.0462808273732662,0,-1,said,-0.0546677485108375
1," Well he said, I got a letter from the governor, asking.
",2,-6.195253047967186,0,1,1,0,-0.0122828632593154,1,0,-0.0313959165431914,0,9.734422902301504e-05,0,-0.0424298718571662,0,0.0222979691698328,-6.203360357730682,-0.014155339449644,0,-1,said,-0.0023274719715118
1," The point was, I could have mentioned what was in the paper about him, that he was related and, you know, had business with Steitler, and I just said, and there's Doctor Duvall, you know?
",33,-6.195253047967186,0,1,0,0,0.1646292060613632,2,0,0.0189081419673653,0,-0.0004465532205281,1,-0.1132600363644807,0,0.0016596750558201,-5.810286461407363,-0.0002699494361877,0,-1,said,0.0067944675683975
1," And I said, well, I – alright.
",2,-6.195253047967186,0,1,0,0,0.0247143357992172,0,0,-0.0066598531874743,0,0.0009621687961598,1,-0.0149747654795646,0,-0.01381748980946,-12.192948144825804,0.0,0,-1,said,0.0
0," I learned it just went down.
",1,-8.473297032045114,0,1,0,0,-0.0410889126360416,1,1,0.0811686533769326,0,0.0143798956576326,0,0.1005721129477024,0,0.0149431598505803,-5.975344537423814,0.0503225326538085,0,-1,learned,0.1270082741975784
1," I think you – I think you gave him some herb of some kind.
",1,-6.794785443308052,0,1,0,0,-0.0460284613072872,0,0,-0.0308623878750949,0,0.0043783585141596,1,-0.054195936769247,0,0.0314531002193689,-9.94165634621931,-0.0301542282104492,0,-1,think,-0.0413458347320556
1," I think you – I think you gave him some herb of some kind.
",5,-6.794785443308052,0,1,0,1,-0.0851724073290824,1,0,0.0095998161938041,0,0.0019531190624993,0,-0.0934894159436225,0,0.0147214903185765,-6.748368271299515,-0.0120880603790283,0,-1,think,-0.0358470231294631
1," (A civic agent notices you noticing, and attaches itself to your infospace, whispering statistics —
",4,-9.275177412741526,0,1,0,1,-0.0025560297071933,1,0,0.008150143828243,0,0.0044541145369552,0,0.0745307952165603,1,0.0147790196324475,-9.275177412741526,0.0136112812906503,0,-1,notices,-0.1138733327388763
