matrix_subject1v2,length_CC_remainder,m_verb,matrix_subject1v3,that_omission,subject_form_CC_subject1v2,uid_iphrase,word_form_similarity,uid_avgStep,length_CC_onset,frequency_CC_subject_head,subject_form_CC_subject1v3,uid_var,uid_biggestStep,mverb,matrix_subject1v4,subject_form_CC_subject1v4,uid_jaeger,uid_amp,text,length_matrix_verb_to_CC,frequency_matrix_verb,uid_idoc,position_matrix_verb,uid_igauche2_2
0,0,1,0,0,0,-0.0003883573350806,0,-0.0045487587070227,0,-5.975344537423814,0,0.0014012367695948,-0.044451680034399,tell,1,1,2.19883358814192,-0.0091421380639076," I don't know why you couldn't wake me up in the morning, to tell me that you were going.
",-4,-7.146302413206516,-1.2665987014770508e-07,16,-4.023313522338867e-07
0,0,1,0,1,0,0.0508493341150738,0,0.0361191743363936,1,-5.810286461407363,1,0.0035379577423272,0.0686424747109413,know,0,0,2.7692938263429285,0.0740499719977378," I know she's —
",-1,-6.256071788002225,0.0353538207709789,1,0.118278544396162
0,0,1,1,1,0,-0.0837371475107613,0,0.0177523553125805,1,-9.468368641772383,1,-0.0009037681133091,0.0022572129964828,said,0,0,1.5146925448447344,-0.0622497200965881," They said, they already determined it was in like eighteen different states.
",-1,-6.195253047967186,-0.1085679400712251,1,-0.0009628925472497
0,0,1,0,1,1,0.0638454847410321,0,0.0070331575402962,1,-6.433258038231307,0,0.0014514609501161,0.0026824995875358,think,0,0,2.1210179685255763,-0.0198837518692016," You know what I think, I think the first time that it does the card mode, it takes a long time.
",-1,-6.794785443308052,-0.0975430444641943,7,0.267334783449769
0,0,1,0,0,0,0.0001247689217226,0,0.0027527084904948,5,-5.3795035453149085,0,0.0004499505286305,0.0090491473674774,sure,1,1,2.3178525651248343,0.0034583806991577," It was spring, the barren time in March when you can not be sure if it is really warmer, but you are so desperate for change that you tell yourself the mud at the edge of the sidewalk is different from winter mud and you are sure that the smell of wet soil has suddenly a bit of the scent of summer rains, of grass and drowned earthworms.
",-3,-8.696440583359324,-7.674098014831543e-07,48,-9.462237358093262e-07
0,0,1,0,1,1,-0.1776289994035054,0,-0.0197416542126582,1,-12.480630217277586,0,-0.0104899207413565,-0.0490526854991912,knew,0,0,2.7692938263429285,-0.3372631669044494," I was wearing a yellow linen dress which my mother had picked out and which I therefore disliked although I knew it flattered me.
",-1,-6.256071788002225,-0.188737004995346,20,-0.3212715983390808
0,0,1,1,1,0,0.1325207464803681,0,-0.0154775201720467,2,-10.806653783705913,0,0.0028665715959998,0.0,heard,0,1,2.1764338076671454,0.0025586485862731," We scanned the deep blue valley for the first sign of the company, but before we saw them we heard the children shouting: “A yellow man!”
",-1,-8.10697183227422,0.1753426603972911,20,-0.064392477273941
0,0,1,0,1,0,0.0583923728926143,0,0.0081067852803417,2,-7.623405136480864,0,0.0022640847282329,-0.0042845830321311,thought,0,1,2.1210179685255763,-0.0149385258555412," At first I thought the children meant my father, whose golden skin, the color of the night-monkey’s pelt, was a rarity in the islands; but certainly the children of Tyom were familiar with my father, and would never have greeted a council-member with such ill-mannered yells.
",-1,-6.794785443308052,-0.1058225855231285,3,0.1419203020632267
0,0,1,0,0,0,-0.0569602324228201,1,-0.0058341166314815,2,-7.762131345982491,0,-0.0009762447864817,0.0080984532833099,learned,1,1,3.0265039322207445,0.0029587987810373," I have since learned that that doctor wrote a well-received treatise, On the Medicinal Properties of the Juice of the Young Coconut, and died a respected man in his native city of Deinivel; but at the time I felt certain he had returned with his sack of tree-cuttings.
",-3,-8.473297032045114,-0.0486939959228038,3,0.0452693291008472
0,0,1,0,0,0,0.0454467228185888,0,-0.025104009584775,0,-10.360366681077494,0,-0.0047142439353628,-0.0108751058578491,saw,0,1,2.767293034665071,-0.0159396491944789," As they approached I saw that my father’s face was shining with pride, and his bearing had in it a new hauteur, like that of the old island kings.
",-7,-6.549269594239308,-0.0300535978749394,4,0.0904401233419776
0,0,1,0,1,0,0.0593603055488261,0,0.0023269386962056,2,-11.014293148484159,0,0.0024280212087642,0.0,heard,0,1,2.1764338076671454,0.000458369962871," As he dismounted in front of the house I heard my mother whispering: “Protect us, God with the Black-and-White Tail, from that which is not of this earth.”
",-1,-8.10697183227422,0.0613824352622032,9,-0.0158280692994594
0,0,1,0,1,0,-0.0102790563710425,0,0.0088475006054234,1,-9.222533679256102,0,0.0011676292250818,0.0438397377729415,thought,0,0,2.1210179685255763,0.037144660949707," I thought I caught an odor off him, of fish, sea-sickness and sweat.
",-1,-6.794785443308052,0.1007388234138488,1,0.0087208896875381
0,0,1,0,0,0,0.0904450275360004,0,0.0311566598868618,1,-12.192948144825804,1,0.0049878930602125,-0.0014958456158638,heard,0,0,2.1764338076671454,0.018214713782072," I heard that they orchestrated the largest people evacuation to a natural disaster in Indian history.
",-3,-8.10697183227422,0.0723901987075805,1,-0.1391396224498748
0,0,1,0,0,0,0.0484956539133201,0,-0.0169222252675479,3,-8.115410700920085,0,-0.000606177509293,0.0447858572006225,told,1,1,2.19883358814192,-7.43865966796875e-05," Mr. Tedeschi also told the court that, over the last five months of her life, ""Gloria's eczema played a devastating role in her overall health and it is asserted by the Crown that both her parents knew this and discussed it with each other.""
",-6,-7.146302413206516,-0.0155384778217438,3,0.191046804189682
0,0,1,0,0,0,0.1096872492494311,0,0.0175991317865186,0,-9.89036305183176,0,0.0036373887867659,0.0,said,1,1,1.5146925448447344,-0.0039999485015869," Speaking in the parents' defense, Tom Molomby, SC, said that, as the parents came from India, where homeopathy is in common use, they should be declared not guilty due to cultural differences.
",-3,-6.195253047967186,0.1071375887840986,12,0.2741426359862089
0,0,1,0,0,0,0.0676408228586473,0,-0.0083783718577075,0,-11.78748303671764,0,-0.0013833564325469,0.0,revealed,1,1,3.044522437723423,0.0," The results of the Australian National Iodine Nutrition Study published in the Medical Journal of Australia this week, revealed that children in mainland Australia are borderline iodine deficient.
",-8,-9.841572887662327,0.0908329933881759,19,0.0251638516783714
0,0,1,0,1,0,-0.0691308747289178,0,0.0045902111177222,2,-9.59025845938142,0,0.0031041437260648,0.0129945091903209,say,1,1,1.5146925448447344,0.0001025795936584," The authors say the results confirm the existence of inadequate iodine intake in the Australian population.
",-1,-6.195253047967186,-0.0769944768399,2,-0.1154474299401044
0,0,1,0,1,0,0.087896308364237,0,-0.0038145507598409,0,-11.094335856157695,0,0.0005352323566518,0.0,says,1,1,1.5146925448447344,0.0," Professor Cres Eastman, Director of the National Iodine Nutrition study, and Chairman of the Australian Centre for Control of Iodine Deficiency Disorders, says it is crucial that children and pregnant women in particular have an adequate intake of iodine.
",1,-6.195253047967186,-0.0069833113984231,25,-0.0841116309165954
0,0,1,0,0,0,0.0194404150048891,0,-0.0056934338311354,0,-10.583510232391705,0,-0.0018139323928706,-0.0605080761015415,convinced,1,1,3.044522437723423,0.0," ""I suspect they won't do that on a voluntary basis, we've tried so far and haven't succeeded, so we've convinced the Food Standards of Australia and New Zealand | that all salt should be iodised,"" he said.
",-3,-10.534720068222272,-0.0345901869996424,26,0.2899890355765819
0,0,1,0,1,0,-0.0030304890458605,0,0.0092186846175552,5,-8.467254717589151,0,0.000461256038319,0.0037205815315246,says,1,1,1.5146925448447344,-0.0008697509765625," The report says the decline in iodine intake appears to be due to changes in the dairy industry, where chlorine-containing sanitisers have replaced iodine-containing sanitisers.
",-1,-6.195253047967186,0.0043419562280178,2,0.0577931702136993
0,0,1,0,0,0,0.0130168703584266,0,0.0338912473574868,5,-6.573453486692192,0,0.0047624608322908,0.0262132324278354,states,1,1,2.243744592971112,0.001187264919281," The report states that few if any food manufacturers use iodised salt in the preparation and manufacture of foods.
",-3,-9.38958776391927,0.0152895934879779,2,0.0753772277384996
0,0,1,0,0,0,0.0657488522728527,0,-0.0022666922339019,0,-10.583510232391705,0,0.0005587659484081,0.0,recommends,1,1,3.2851984677992734,0.0," The World Health Organisation (WHO) recommends that every country should iodise all edible salt.
",-5,-8.348133889091107,0.0585795044898986,7,0.0976174287497997
0,0,1,0,0,0,-0.0766621038316756,0,-0.0099164217937484,0,-6.203360357730682,0,-0.0014860117960142,0.0,sure,1,1,1.455287232606842,-0.0043047070503234," But at the other end of the scale we've got to make sure the people who eat a lot of food - we all know the teenage boy who comes home from school and eats a whole loaf of bread - that those people don't get too much and get overdose,"" Ms Bauchtman said.
",-6,-8.791750763163648,-0.1076044575138922,13,0.0874310210347175
0,0,1,0,0,0,0.0368701911858732,0,-0.0085531894822504,0,-11.78748303671764,0,0.00161774888567,0.0,assume,1,1,2.512305623976115,0.0," Senior researcher Mu Li, of the University of NSW's school of public health, said ""it is reasonable to assume that pregnant women and breastfeeding mothers are also iodine deficient, putting the next generation of children born in this country at risk of the neuropsychological consequences of iodine deficiency.""
",-9,-9.275177412741526,-0.0992653607563142,22,0.4960089474916458
0,0,1,0,0,1,-0.0576677171770812,0,0.026766932943406,1,-7.17566830801088,0,0.0059622855587823,0.0473556891083717,recognize,1,0,3.1570004211501135,0.0790196061134338," The words chosen for this oath recognize that when our Constitution calls Senators to try impeachment, it calls them away from their role as partisans.
",-3,-9.729094904235636,-0.0379601754248142,6,-0.0303598456084728
0,0,1,0,0,0,-0.1223253912104321,0,-0.0152708065927659,0,-9.374549886554728,0,-0.0146817445720261,-0.2188354283571243,announced,1,1,3.258096538021482,-0.2769522070884704," After voting to refuse to hear evidence and call witnesses with pertinent information, nearly all Republican Senators have already announced that they will vote against the articles.
",-4,-9.627998787364268,-0.1459959149360656,20,0.0075198113918304
0,0,1,0,0,0,0.0060868141738076,0,0.0036444541782248,0,-9.316562628904379,0,0.0049063742248166,0.0,admit,1,1,2.538973871058276,0.0," She further said: ""It is sad for me today to admit that, as an institution, the Congress has failed.""
",-10,-9.94165634621931,-0.0167284049093723,12,-0.0174236036837101
0,0,1,0,0,0,0.0132359759172513,0,0.0162292602088521,0,-12.192948144825804,0,0.002914091465692,0.0,knowing,1,1,2.7692938263429285,0.0," I am often asked why the House passed Articles of Impeachment even knowing that the odds were slim that Senate Republicans would set aside partisanship and hear the case as impartial jurors.
",-5,-6.256071788002225,0.0159179270267486,12,-0.0497947856783866
0,0,1,0,0,0,-0.1691080171925326,0,-0.0077178107131095,2,-9.420359422586023,0,-0.0044256454611955,-0.0429110154509544,see,1,1,2.767293034665071,0.0071341600269079," Essentially, what we said was there was probable cause that powers had been abused and certainly cause to see that the President refused to cooperate with the constitutional responsibilities of the House of Representatives.
",-3,-6.549269594239308,-0.1931236120699878,19,0.266098078340292
0,0,1,0,0,0,0.0091321482901381,0,-0.0130083097816061,0,-11.276657412951648,0,0.0003062235357853,0.0723377764225006,agree,1,1,3.536116699561526,0.0898042321205139," Any judge in this country would agree that opening and closing statements alone are not a trial.
",-9,-8.944513517716059,-0.0113273188471794,6,-0.1022903993725776
0,0,1,0,1,0,0.0147761070891182,0,-0.0059804674504058,1,-6.255411939743378,1,0.0015202705030728,0.0,know,1,0,2.7692938263429285,0.0," Mr. President, I want our fellow citizens to know how much you did to carry on this tradition.
",-1,-6.256071788002225,-0.0037030056118965,9,-0.0098181515932083
0,0,1,0,0,0,0.0809959147723474,0,-0.0075735340957711,0,-9.38958776391927,0,0.0007866029575013,0.0201825350522995,shown,1,1,4.952299717083292,-0.0001288652420043," By your gracious cooperation in the transition process, you have shown a watching world that we are a united people pledged to maintaining a political system which guarantees individual liberty to a greater degree than any other, and I thank you and your people for all your help in maintaining the continuity which is the bulwark of our Republic.
",-4,-6.324357695868357,0.0853859335184097,11,0.0709076151251792
0,0,1,0,0,0,0.0529294623588414,0,-0.0421411442264855,0,-10.871192304843484,0,-0.0061754151612481,0.0,think,1,1,2.1210179685255763,0.0021337792277336," Why, then, should we think that collectively, as a nation, we're not bound by that same limitation?
",-11,-6.794785443308052,0.0883734263479709,6,0.1405799314379692
0,0,1,0,0,0,0.0679234186813519,0,-0.0080237589830147,0,-7.786228897561551,0,-0.0003464159039234,-0.0157352834939956,believe,1,1,2.07159836421881,0.0006652642041444," From time to time we've been tempted to believe that society has become too complex to be managed by self-rule, that government by an elite group is superior to government for, by, and of the people.
",-4,-8.041908238927158,0.0685110725462436,9,0.1428815387189388
0,0,1,0,1,0,-0.0107780298688909,0,0.0395738179676043,0,-7.508504777943205,0,0.00638505760165,0.2206781804561615,means,1,1,2.5218501649796847,0.0030422210693359," Putting America back to work means putting all Americans back to work.
",-1,-7.623405136480864,0.0653719692663316,5,0.1085091829299926
0,0,1,0,1,0,-0.0880047284687559,0,0.0128514618036293,0,-12.480630217277586,0,0.0106154929285946,0.1337442547082901,means,1,1,2.5218501649796847,0.1606664061546325," Ending inflation means freeing all Americans from the terror of runaway living costs.
",-1,-7.623405136480864,-0.0504461303353309,2,0.1383676081895828
0,0,1,0,0,0,0.0046218173253157,0,0.0002503289645459,0,-5.810286461407363,0,0.0015896851904235,0.0,think,1,1,2.1210179685255763,0.0," However, in representative governments like the United States, minority rights are protected: people cannot be deprived of certain rights even if an overwhelming number of people think that they should be.
",-4,-6.794785443308052,-0.0258408873514298,30,0.0296831279993057
0,0,1,0,1,0,-0.04613860589526,0,0.0138457919306614,2,-8.65198882078849,0,-0.0001924474016465,0.010325014591217,say,1,1,1.5146925448447344,-0.0189749374985694," For example, let’s say American society decided that atheists, people who do not believe that God exists, were evil and should be imprisoned or expelled from the country.
",-1,-6.195253047967186,0.0089237629608277,5,0.259760495275259
0,0,2,0,0,0,-0.0716627098463412,0,0.006721818477659,1,-8.87876214015328,0,0.0013498725736608,0.0,believe,1,1,2.07159836421881,0.0," For example, let’s say American society decided that atheists, people who do not believe that God exists, were evil and should be imprisoned or expelled from the country.
",-3,-8.041908238927158,-0.1211912646130685,16,0.1509902030229568
0,0,3,0,0,0,-0.0516265965278158,0,-0.0230307252264171,0,-11.78748303671764,0,-0.0060645564024872,-0.0185401886701583,decided,1,1,3.828641396489095,-0.0566356778144836," For example, let’s say American society decided that atheists, people who do not believe that God exists, were evil and should be imprisoned or expelled from the country.
",-14,-8.65198882078849,-0.0302840191870927,8,0.022320969030261
0,0,1,0,0,0,0.1451049801705232,0,-0.0183477245187018,0,-6.2064961395413665,0,-0.0009361482905649,0.0324148461222648,noticed,1,1,2.2246235515243336,0.0306581258773803," In his observations of pin factories, Smith noticed that one worker alone might make 20 pins in a day, but that a small business of 10 workers (some of whom would need to complete two or three of the 18 tasks involved with pin-making), could make 48,000 pins in a day.
",-6,-9.275177412741526,0.1555676534771919,8,0.1565116494894027
0,0,1,1,0,0,-0.0750132082673433,0,0.0228688768687702,8,-10.534720068222272,0,0.0043370177440553,0.0127934850752353,means,0,1,2.5218501649796847,0.0039196833968162," Third, specialization allows businesses to take advantage of economies of scale, which means that for many goods, as the level of production increases, the average cost of producing each individual unit declines.
",-3,-7.623405136480864,-0.070344403386116,14,0.0061842575669288
0,0,1,0,0,0,0.0204061651363586,0,0.0038945824146313,0,-6.2064961395413665,0,-0.000448544645757,-0.0034108310937881,thought,0,1,2.1210179685255763,-0.0192320495843887," I thought that I would make sort of like more of an informative video because I could just like post a vlog, but um the footage was like so random, and all over the place.
",-4,-6.794785443308052,0.0180581882596015,1,-0.0173446908593177
0,0,1,0,0,0,-0.045329498510719,0,-0.0087866943182521,0,-9.647416873221369,0,0.0065322977912602,0.0520962923765182,say,1,1,1.5146925448447344,0.0724382400512695," Then the Japanese gardens you do have to pay for but I will say that it was definitely worth it.
",-5,-6.195253047967186,0.0323961563408374,13,0.0970623604953289
0,0,1,0,1,0,0.0311390075551308,0,0.009545506542029,0,-6.518766139945893,0,0.0011203140311664,0.0,learned,0,1,3.0265039322207445,0.0," I did wear my bird shirt – It's a pretty good bird shirt, I got a compliment on it – which I didn't say this earlier, but I bought this at the Audubon Society which I learned what that was.
",2,-8.473297032045114,-0.044620219618082,40,0.0228068046271801
0,0,1,0,1,0,0.0297198646144457,0,-0.000768921310127,0,-6.518766139945893,0,0.0019378022814028,0.0132956653833389,know,1,1,2.7692938263429285,0.0153329689055681," I didn't know what that was but it's um a society for um like bird watching and bird care and um they had a shirt that said bird nerd on it so I bought it because I thought it was funny.
",2,-6.256071788002225,-0.0407149717211723,3,-0.0582053810358047
0,0,1,0,0,0,-0.0499160511848136,0,-0.0234538947820919,6,-12.480630217277586,0,-0.0045845239245392,0.014960503205657,says,1,1,1.5146925448447344,0.0137552618980407," The legend says that the King of Athens, Theseus unified the ten tribes of early Athens into one kingdom (c. 1230 BC).
",-3,-6.195253047967186,-0.0337321581318974,2,-0.0916233202442526
0,0,1,1,1,1,0.0184959368632426,0,0.0092608803867274,1,-5.3795035453149085,0,0.0022580012778327,-0.0475292205810546,means,0,0,2.5218501649796847,0.0074972510337829," For your joke to be funny, it has to surprise the audience in some way, which means it has to seem original or new.
",-1,-7.623405136480864,0.0312618613243103,18,-0.1222483962774276
0,0,1,0,0,0,0.2367577886090896,0,-0.004271320978216,5,-9.004531527442312,0,-0.0056380373772043,0.0075882673263549,reported,1,1,3.4760986898352733,0.0001109838485717," At least one prior study by Kessler and colleagues [15], however, using measures of perceived discrimination in a large American sample, reported that approximately 33% of respondents reported some form of discrimination (see also, Gibbons et al. [4]).
",-3,-9.004531527442312,0.2300396598875522,26,0.2380192447453737
0,0,1,0,1,0,0.0072177388904342,0,0.0023290438662714,4,-6.433258038231307,0,0.004172917606063,0.005678504705429,given,1,1,5.221436322212079,-0.0072525739669799," The p-value associated with the design-based F is thus more accurate (than the associated with the χ2 statistic) given the adjustments and calculations take into account the weighted nature of the data.
",-1,-6.748368271299515,0.008446916937828,24,-0.1336651500314474
0,0,1,0,1,0,0.0327383352693541,0,-0.0206859487153235,1,-5.975344537423814,0,-0.0020897505325261,-0.0603212341666221,remember,0,0,2.1578106087953426,-0.0361569374799728," But, but I remember, like I went there with this person, it's kind of funny.
",-1,-8.285937681221203,0.0324084609746933,4,-0.0263542011380195
0,0,1,0,1,0,0.0198246098256537,0,-0.0199412730123315,1,-7.146302413206516,1,0.004307207222748,0.0186961591243743,think,0,0,2.1210179685255763,-0.0150272250175476," Oh I think you told me.
",-1,-6.794785443308052,0.0156625895933274,2,0.1019761338829994
0,0,1,0,1,1,0.33588534650224,0,0.0181713984195703,1,-6.926379476592348,0,0.0111694839071891,0.0496446639299392,thinking,1,0,2.1210179685255763,0.0341889262199401," And I was thinking, it looks like these people aren't going home alone tonight.
",-1,-6.794785443308052,0.1782237510369185,3,0.3961375709623098
0,0,1,0,1,0,nan,1,-0.0344647318124771,0,-8.984122655811104,0,-0.0026975128761082,-0.0734254419803619,thought,0,1,2.1210179685255763,-0.0734254419803619," But I just thought that —
",-1,-6.794785443308052,nan,3,nan
0,0,1,0,0,0,-0.0144949662254044,0,0.0065817775869229,1,-8.588809919166959,1,0.000198471446088,0.0,glad,1,0,1.5260563034950494,0.0," But a- anyway, um, I was so glad that he opened up on this disclosure bit.
",-3,-9.7506011094566,0.0178263336420059,9,0.0194940716028213
0,0,1,1,1,0,0.007829473156817,0,0.0196517719343262,1,-8.27593759788662,0,0.0039527757116685,-0.033998504281044,said,0,0,1.5146925448447344,0.0014160871505737," He said, I loved your hum- humor, uh, and I love you, but, I am not a political appointee.
",-1,-6.195253047967186,-0.0131919272243976,1,0.1905063986778259
0,0,1,0,1,0,0.0087256937332096,0,-0.0024938862566109,0,-11.499800964265859,0,0.0004365407549879,-0.0546677485108375,said,0,1,1.5146925448447344,-0.0462808273732662," And I said, Oh? How did you get on the board?
",-1,-6.195253047967186,-0.0128061212599277,2,0.0268829800188541
0,0,1,1,1,0,-0.0313959165431914,0,0.0222979691698328,1,-6.203360357730682,0,9.734422902301504e-05,-0.0023274719715118,said,0,0,1.5146925448447344,-0.014155339449644," Well he said, I got a letter from the governor, asking.
",-1,-6.195253047967186,-0.0424298718571662,2,-0.0122828632593154
0,0,1,0,1,0,0.0189081419673653,0,0.0016596750558201,2,-5.810286461407363,0,-0.0004465532205281,0.0067944675683975,said,0,1,1.5146925448447344,-0.0002699494361877," The point was, I could have mentioned what was in the paper about him, that he was related and, you know, had business with Steitler, and I just said, and there's Doctor Duvall, you know?
",-1,-6.195253047967186,-0.1232113526030417,33,0.1646292060613632
0,0,1,0,1,0,-0.0066598531874743,0,-0.01381748980946,0,-12.192948144825804,0,0.0009621687961598,0.0,said,0,1,1.5146925448447344,0.0," And I said, well, I – alright.
",-1,-6.195253047967186,-0.0149747654795646,2,0.0247143357992172
0,0,1,0,1,1,0.0811686533769326,0,0.0149431598505803,1,-5.975344537423814,0,0.0143798956576326,0.1270082741975784,learned,0,0,3.0265039322207445,0.0503225326538085," I learned it just went down.
",-1,-8.473297032045114,0.1005721129477024,1,-0.0410889126360416
0,0,1,0,1,0,-0.0308623878750949,0,0.0314531002193689,0,-9.94165634621931,0,0.0043783585141596,-0.0413458347320556,think,0,1,2.1210179685255763,-0.0301542282104492," I think you – I think you gave him some herb of some kind.
",-1,-6.794785443308052,-0.054195936769247,1,-0.0460284613072872
0,0,1,0,1,0,0.0095998161938041,0,0.0147214903185765,1,-6.748368271299515,1,0.0019531190624993,-0.0358470231294631,think,0,0,2.1210179685255763,-0.0120880603790283," I think you – I think you gave him some herb of some kind.
",-1,-6.794785443308052,-0.0934894159436225,5,-0.0851724073290824
0,0,1,0,1,0,0.008150143828243,0,0.0147790196324475,1,-9.275177412741526,1,0.0044541145369552,-0.1138733327388763,notices,1,0,2.2246235515243336,0.0136112812906503," (A civic agent notices you noticing, and attaches itself to your infospace, whispering statistics —
",-1,-9.275177412741526,0.0745307952165603,4,-0.0025560297071933
0,0,1,0,1,0,0.0085610965601144,0,-0.0081185099076141,1,-11.014293148484159,1,0.0011278268597734,0.0,hearing,1,0,2.1764338076671454,0.0," Derya, of all people, hearing you scream!
",-1,-8.10697183227422,-0.016245849430561,6,0.0025642812252044
0,0,1,1,0,0,-0.0457727607555579,0,2.2982994440534643e-05,0,-12.480630217277586,0,0.0024583172570979,0.0,saw,0,1,2.767293034665071,0.0," When, a couple of weeks later we were invited over to his house we saw that this was not an idle remark.
",-5,-6.549269594239308,-0.0261371657252311,15,-0.1940404362976551
0,0,1,0,0,0,-0.0192253827871311,0,-0.0408900365192484,0,-12.480630217277586,0,-0.0120619055330807,-0.1914811134338379,suppose,0,1,2.6888188391743224,-0.1806096583604812," I suppose that, in our own way, we were all collectively strange.
",-12,-8.944513517716059,-0.0043803788721561,1,-0.054192092269659
0,0,1,0,1,0,0.0181592487486509,0,0.0120610627283652,1,-6.60476359492065,0,0.0029110128777868,0.0142628923058509,knew,0,0,2.7692938263429285,0.0120856743305921," I volunteered for that program because I knew I wanted to be a Fighter Pilot and at the ""Top of the Spear.""
",-1,-6.256071788002225,0.0256498456001281,7,0.0253248736262321
0,0,1,0,1,0,0.1684050795796153,0,-0.0113620652029147,5,-5.810286461407363,0,-0.0050682428165468,-0.065995953977108,believed,0,1,2.07159836421881,-0.0309592112898826," In those days I believed there was a difference in the parties.
",-1,-8.041908238927158,0.1336068459614153,4,0.1156710386276245
0,0,1,0,1,0,0.1091812339921792,0,-0.0082944584493007,3,-5.3795035453149085,0,0.0068352534905364,0.1079640202224254,understand,0,1,2.619825967687371,0.0268397107720375," I understand third party candidates have no success.
",-1,-8.251366337156114,0.0982656460255384,1,0.2598026972264051
0,0,1,0,1,0,-0.0839670101474774,0,0.0180525041201658,0,-8.090304779789008,0,0.0083147536823497,0.0,consider,1,1,4.23410650459726,0.0," If you do not receive the Republican nomination, would you consider running as a third party candidate?
",-1,-8.246523712680325,-0.0506967082619667,11,-0.2146140411496162
0,0,1,0,1,0,-0.1609678861392395,0,0.0026237851144986,1,-11.276657412951648,1,-0.0004898694368885,-0.0030497144907712,notes,1,0,2.4203681286504293,-0.0030497144907712," On his campaign website, Sarvis notes he favors parental school choice through student vouchers, simplification of Virginia's Tax Code, US Second Amendment - gun - rights, same-sex marriage, and reform of the state's drug laws.
",-1,-9.07943283561543,-0.1565128937363624,6,-0.1625076159834861
